order_id,order_date,marketplace,sku,product_name,qty,selling_price,cost_price,commission_percent,shipping_cost,revenue,product_cost,commission_cost,shipping_total,profit
ORD00885,2026-03-05,Amazon,VV019,"VibeVastr Tee 19",3,799.00,340.00,18.00,65.00,2397.00,1020.00,431.46000000,195.00,750.54000000
ORD00886,2026-06-25,Meesho,VV010,"VibeVastr Tee 10",3,899.00,385.00,15.00,55.00,2697.00,1155.00,404.55000000,165.00,972.45000000
ORD00887,2026-05-31,Flipkart,VV018,"VibeVastr Tee 18",2,899.00,335.00,20.00,70.00,1798.00,670.00,359.60000000,140.00,628.40000000
ORD00888,2026-05-12,Amazon,VV017,"VibeVastr Tee 17",1,899.00,335.00,18.00,65.00,899.00,335.00,161.82000000,65.00,337.18000000
ORD00889,2026-05-26,Meesho,VV008,"VibeVastr Tee 8",2,799.00,371.00,15.00,55.00,1598.00,742.00,239.70000000,110.00,506.30000000
ORD00890,2026-04-13,Flipkart,VV030,"VibeVastr Tee 30",2,899.00,330.00,20.00,70.00,1798.00,660.00,359.60000000,140.00,638.40000000
ORD00891,2026-06-16,Meesho,VV003,"VibeVastr Tee 3",3,999.00,284.00,15.00,55.00,2997.00,852.00,449.55000000,165.00,1530.45000000
ORD00892,2026-03-29,Meesho,VV010,"VibeVastr Tee 10",1,899.00,385.00,15.00,55.00,899.00,385.00,134.85000000,55.00,324.15000000
ORD00893,2026-02-21,Flipkart,VV008,"VibeVastr Tee 8",3,799.00,371.00,20.00,70.00,2397.00,1113.00,479.40000000,210.00,594.60000000
ORD00894,2026-05-17,Flipkart,VV001,"VibeVastr Tee 1",1,799.00,320.00,20.00,70.00,799.00,320.00,159.80000000,70.00,249.20000000
ORD00895,2026-01-17,Amazon,VV027,"VibeVastr Tee 27",1,699.00,366.00,18.00,65.00,699.00,366.00,125.82000000,65.00,142.18000000
ORD00896,2026-02-05,Meesho,VV007,"VibeVastr Tee 7",2,699.00,363.00,15.00,55.00,1398.00,726.00,209.70000000,110.00,352.30000000
ORD00897,2026-06-21,Flipkart,VV006,"VibeVastr Tee 6",3,999.00,358.00,20.00,70.00,2997.00,1074.00,599.40000000,210.00,1113.60000000
ORD00898,2026-06-04,Flipkart,VV004,"VibeVastr Tee 4",3,899.00,400.00,20.00,70.00,2697.00,1200.00,539.40000000,210.00,747.60000000
ORD00899,2026-06-01,Flipkart,VV013,"VibeVastr Tee 13",2,799.00,331.00,20.00,70.00,1598.00,662.00,319.60000000,140.00,476.40000000
ORD00900,2026-04-10,Amazon,VV023,"VibeVastr Tee 23",3,899.00,306.00,18.00,65.00,2697.00,918.00,485.46000000,195.00,1098.54000000
ORD00901,2026-05-06,Flipkart,VV030,"VibeVastr Tee 30",1,899.00,330.00,20.00,70.00,899.00,330.00,179.80000000,70.00,319.20000000
ORD00902,2026-02-24,Amazon,VV029,"VibeVastr Tee 29",3,999.00,448.00,18.00,65.00,2997.00,1344.00,539.46000000,195.00,918.54000000
ORD00903,2026-04-26,Meesho,VV009,"VibeVastr Tee 9",2,899.00,267.00,15.00,55.00,1798.00,534.00,269.70000000,110.00,884.30000000
ORD00904,2026-01-02,Meesho,VV009,"VibeVastr Tee 9",1,899.00,267.00,15.00,55.00,899.00,267.00,134.85000000,55.00,442.15000000
ORD00905,2026-06-26,Meesho,VV028,"VibeVastr Tee 28",1,999.00,420.00,15.00,55.00,999.00,420.00,149.85000000,55.00,374.15000000
ORD00906,2026-05-03,Meesho,VV009,"VibeVastr Tee 9",3,899.00,267.00,15.00,55.00,2697.00,801.00,404.55000000,165.00,1326.45000000
ORD00907,2026-04-30,Flipkart,VV014,"VibeVastr Tee 14",1,799.00,392.00,20.00,70.00,799.00,392.00,159.80000000,70.00,177.20000000
ORD00908,2026-01-15,Meesho,VV029,"VibeVastr Tee 29",3,999.00,448.00,15.00,55.00,2997.00,1344.00,449.55000000,165.00,1038.45000000
ORD00909,2026-05-28,Flipkart,VV019,"VibeVastr Tee 19",1,799.00,340.00,20.00,70.00,799.00,340.00,159.80000000,70.00,229.20000000
ORD00910,2026-05-11,Amazon,VV015,"VibeVastr Tee 15",3,899.00,373.00,18.00,65.00,2697.00,1119.00,485.46000000,195.00,897.54000000
ORD00911,2026-03-17,Flipkart,VV001,"VibeVastr Tee 1",1,799.00,320.00,20.00,70.00,799.00,320.00,159.80000000,70.00,249.20000000
ORD00912,2026-03-24,Flipkart,VV006,"VibeVastr Tee 6",1,999.00,358.00,20.00,70.00,999.00,358.00,199.80000000,70.00,371.20000000
ORD00913,2026-04-22,Flipkart,VV030,"VibeVastr Tee 30",1,899.00,330.00,20.00,70.00,899.00,330.00,179.80000000,70.00,319.20000000
ORD00914,2026-01-04,Flipkart,VV023,"VibeVastr Tee 23",3,899.00,306.00,20.00,70.00,2697.00,918.00,539.40000000,210.00,1029.60000000
ORD00915,2026-01-03,Amazon,VV019,"VibeVastr Tee 19",3,799.00,340.00,18.00,65.00,2397.00,1020.00,431.46000000,195.00,750.54000000
ORD00916,2026-01-26,Meesho,VV002,"VibeVastr Tee 2",2,899.00,347.00,15.00,55.00,1798.00,694.00,269.70000000,110.00,724.30000000
ORD00917,2026-03-07,Amazon,VV024,"VibeVastr Tee 24",1,899.00,252.00,18.00,65.00,899.00,252.00,161.82000000,65.00,420.18000000
ORD00918,2026-02-05,Flipkart,VV003,"VibeVastr Tee 3",2,999.00,284.00,20.00,70.00,1998.00,568.00,399.60000000,140.00,890.40000000
ORD00919,2026-04-08,Amazon,VV025,"VibeVastr Tee 25",2,899.00,331.00,18.00,65.00,1798.00,662.00,323.64000000,130.00,682.36000000
ORD00920,2026-05-29,Flipkart,VV014,"VibeVastr Tee 14",3,799.00,392.00,20.00,70.00,2397.00,1176.00,479.40000000,210.00,531.60000000
ORD00921,2026-03-08,Flipkart,VV019,"VibeVastr Tee 19",3,799.00,340.00,20.00,70.00,2397.00,1020.00,479.40000000,210.00,687.60000000
ORD00922,2026-06-12,Flipkart,VV029,"VibeVastr Tee 29",2,999.00,448.00,20.00,70.00,1998.00,896.00,399.60000000,140.00,562.40000000
ORD00923,2026-02-19,Amazon,VV001,"VibeVastr Tee 1",3,799.00,320.00,18.00,65.00,2397.00,960.00,431.46000000,195.00,810.54000000
ORD00924,2026-01-11,Amazon,VV018,"VibeVastr Tee 18",1,899.00,335.00,18.00,65.00,899.00,335.00,161.82000000,65.00,337.18000000
ORD00925,2026-05-18,Amazon,VV028,"VibeVastr Tee 28",2,999.00,420.00,18.00,65.00,1998.00,840.00,359.64000000,130.00,668.36000000
ORD00926,2026-01-14,Amazon,VV010,"VibeVastr Tee 10",2,899.00,385.00,18.00,65.00,1798.00,770.00,323.64000000,130.00,574.36000000
ORD00927,2026-03-15,Flipkart,VV007,"VibeVastr Tee 7",2,699.00,363.00,20.00,70.00,1398.00,726.00,279.60000000,140.00,252.40000000
ORD00928,2026-03-03,Amazon,VV017,"VibeVastr Tee 17",3,899.00,335.00,18.00,65.00,2697.00,1005.00,485.46000000,195.00,1011.54000000
ORD00929,2026-03-09,Meesho,VV024,"VibeVastr Tee 24",2,899.00,252.00,15.00,55.00,1798.00,504.00,269.70000000,110.00,914.30000000
ORD00930,2026-03-31,Amazon,VV023,"VibeVastr Tee 23",1,899.00,306.00,18.00,65.00,899.00,306.00,161.82000000,65.00,366.18000000
ORD00931,2026-04-12,Meesho,VV027,"VibeVastr Tee 27",3,699.00,366.00,15.00,55.00,2097.00,1098.00,314.55000000,165.00,519.45000000
ORD00932,2026-06-01,Flipkart,VV028,"VibeVastr Tee 28",3,999.00,420.00,20.00,70.00,2997.00,1260.00,599.40000000,210.00,927.60000000
ORD00933,2026-01-15,Amazon,VV009,"VibeVastr Tee 9",1,899.00,267.00,18.00,65.00,899.00,267.00,161.82000000,65.00,405.18000000
ORD00934,2026-06-23,Meesho,VV003,"VibeVastr Tee 3",3,999.00,284.00,15.00,55.00,2997.00,852.00,449.55000000,165.00,1530.45000000
ORD00935,2026-06-28,Flipkart,VV002,"VibeVastr Tee 2",3,899.00,347.00,20.00,70.00,2697.00,1041.00,539.40000000,210.00,906.60000000
ORD00936,2026-06-26,Amazon,VV015,"VibeVastr Tee 15",2,899.00,373.00,18.00,65.00,1798.00,746.00,323.64000000,130.00,598.36000000
ORD00937,2026-01-06,Amazon,VV016,"VibeVastr Tee 16",2,799.00,287.00,18.00,65.00,1598.00,574.00,287.64000000,130.00,606.36000000
ORD00938,2026-02-01,Flipkart,VV010,"VibeVastr Tee 10",3,899.00,385.00,20.00,70.00,2697.00,1155.00,539.40000000,210.00,792.60000000
ORD00939,2026-04-08,Amazon,VV017,"VibeVastr Tee 17",1,899.00,335.00,18.00,65.00,899.00,335.00,161.82000000,65.00,337.18000000
ORD00940,2026-06-12,Flipkart,VV028,"VibeVastr Tee 28",3,999.00,420.00,20.00,70.00,2997.00,1260.00,599.40000000,210.00,927.60000000
ORD00941,2026-05-27,Amazon,VV007,"VibeVastr Tee 7",2,699.00,363.00,18.00,65.00,1398.00,726.00,251.64000000,130.00,290.36000000
ORD00942,2026-02-26,Amazon,VV008,"VibeVastr Tee 8",1,799.00,371.00,18.00,65.00,799.00,371.00,143.82000000,65.00,219.18000000
ORD00943,2026-06-23,Meesho,VV003,"VibeVastr Tee 3",2,999.00,284.00,15.00,55.00,1998.00,568.00,299.70000000,110.00,1020.30000000
ORD00944,2026-03-01,Meesho,VV005,"VibeVastr Tee 5",2,899.00,446.00,15.00,55.00,1798.00,892.00,269.70000000,110.00,526.30000000
ORD00945,2026-02-01,Amazon,VV010,"VibeVastr Tee 10",2,899.00,385.00,18.00,65.00,1798.00,770.00,323.64000000,130.00,574.36000000
ORD00946,2026-03-19,Meesho,VV001,"VibeVastr Tee 1",3,799.00,320.00,15.00,55.00,2397.00,960.00,359.55000000,165.00,912.45000000
ORD00947,2026-02-16,Amazon,VV002,"VibeVastr Tee 2",3,899.00,347.00,18.00,65.00,2697.00,1041.00,485.46000000,195.00,975.54000000
ORD00948,2026-01-22,Meesho,VV018,"VibeVastr Tee 18",1,899.00,335.00,15.00,55.00,899.00,335.00,134.85000000,55.00,374.15000000
ORD00949,2026-05-06,Amazon,VV011,"VibeVastr Tee 11",1,799.00,441.00,18.00,65.00,799.00,441.00,143.82000000,65.00,149.18000000
ORD00950,2026-05-21,Amazon,VV010,"VibeVastr Tee 10",1,899.00,385.00,18.00,65.00,899.00,385.00,161.82000000,65.00,287.18000000
ORD00951,2026-05-09,Flipkart,VV025,"VibeVastr Tee 25",3,899.00,331.00,20.00,70.00,2697.00,993.00,539.40000000,210.00,954.60000000
ORD00952,2026-06-19,Flipkart,VV029,"VibeVastr Tee 29",2,999.00,448.00,20.00,70.00,1998.00,896.00,399.60000000,140.00,562.40000000
ORD00953,2026-01-13,Flipkart,VV006,"VibeVastr Tee 6",3,999.00,358.00,20.00,70.00,2997.00,1074.00,599.40000000,210.00,1113.60000000
ORD00954,2026-03-07,Flipkart,VV021,"VibeVastr Tee 21",1,899.00,260.00,20.00,70.00,899.00,260.00,179.80000000,70.00,389.20000000
ORD00955,2026-03-07,Amazon,VV004,"VibeVastr Tee 4",3,899.00,400.00,18.00,65.00,2697.00,1200.00,485.46000000,195.00,816.54000000
ORD00956,2026-05-10,Flipkart,VV021,"VibeVastr Tee 21",2,899.00,260.00,20.00,70.00,1798.00,520.00,359.60000000,140.00,778.40000000
ORD00957,2026-05-03,Meesho,VV007,"VibeVastr Tee 7",2,699.00,363.00,15.00,55.00,1398.00,726.00,209.70000000,110.00,352.30000000
ORD00958,2026-04-01,Flipkart,VV011,"VibeVastr Tee 11",1,799.00,441.00,20.00,70.00,799.00,441.00,159.80000000,70.00,128.20000000
ORD00959,2026-01-07,Amazon,VV005,"VibeVastr Tee 5",3,899.00,446.00,18.00,65.00,2697.00,1338.00,485.46000000,195.00,678.54000000
ORD00960,2026-03-20,Amazon,VV023,"VibeVastr Tee 23",2,899.00,306.00,18.00,65.00,1798.00,612.00,323.64000000,130.00,732.36000000
ORD00961,2026-01-24,Meesho,VV014,"VibeVastr Tee 14",3,799.00,392.00,15.00,55.00,2397.00,1176.00,359.55000000,165.00,696.45000000
ORD00962,2026-01-05,Flipkart,VV012,"VibeVastr Tee 12",3,699.00,341.00,20.00,70.00,2097.00,1023.00,419.40000000,210.00,444.60000000
ORD00963,2026-03-27,Amazon,VV018,"VibeVastr Tee 18",1,899.00,335.00,18.00,65.00,899.00,335.00,161.82000000,65.00,337.18000000
ORD00964,2026-06-12,Flipkart,VV022,"VibeVastr Tee 22",2,899.00,385.00,20.00,70.00,1798.00,770.00,359.60000000,140.00,528.40000000
ORD00965,2026-01-29,Amazon,VV018,"VibeVastr Tee 18",1,899.00,335.00,18.00,65.00,899.00,335.00,161.82000000,65.00,337.18000000
ORD00966,2026-02-15,Amazon,VV004,"VibeVastr Tee 4",2,899.00,400.00,18.00,65.00,1798.00,800.00,323.64000000,130.00,544.36000000
ORD00967,2026-02-15,Amazon,VV002,"VibeVastr Tee 2",1,899.00,347.00,18.00,65.00,899.00,347.00,161.82000000,65.00,325.18000000
ORD00968,2026-02-08,Meesho,VV015,"VibeVastr Tee 15",3,899.00,373.00,15.00,55.00,2697.00,1119.00,404.55000000,165.00,1008.45000000
ORD00969,2026-04-05,Meesho,VV010,"VibeVastr Tee 10",1,899.00,385.00,15.00,55.00,899.00,385.00,134.85000000,55.00,324.15000000
ORD00970,2026-06-18,Flipkart,VV026,"VibeVastr Tee 26",2,899.00,275.00,20.00,70.00,1798.00,550.00,359.60000000,140.00,748.40000000
ORD00971,2026-06-12,Meesho,VV019,"VibeVastr Tee 19",2,799.00,340.00,15.00,55.00,1598.00,680.00,239.70000000,110.00,568.30000000
ORD00972,2026-04-24,Meesho,VV012,"VibeVastr Tee 12",3,699.00,341.00,15.00,55.00,2097.00,1023.00,314.55000000,165.00,594.45000000
ORD00973,2026-04-30,Meesho,VV027,"VibeVastr Tee 27",1,699.00,366.00,15.00,55.00,699.00,366.00,104.85000000,55.00,173.15000000
ORD00974,2026-04-06,Flipkart,VV018,"VibeVastr Tee 18",2,899.00,335.00,20.00,70.00,1798.00,670.00,359.60000000,140.00,628.40000000
ORD00975,2026-06-09,Meesho,VV020,"VibeVastr Tee 20",3,799.00,424.00,15.00,55.00,2397.00,1272.00,359.55000000,165.00,600.45000000
ORD00976,2026-03-12,Meesho,VV026,"VibeVastr Tee 26",2,899.00,275.00,15.00,55.00,1798.00,550.00,269.70000000,110.00,868.30000000
ORD00977,2026-03-14,Amazon,VV005,"VibeVastr Tee 5",1,899.00,446.00,18.00,65.00,899.00,446.00,161.82000000,65.00,226.18000000
ORD00978,2026-04-18,Flipkart,VV018,"VibeVastr Tee 18",1,899.00,335.00,20.00,70.00,899.00,335.00,179.80000000,70.00,314.20000000
ORD00979,2026-03-03,Flipkart,VV012,"VibeVastr Tee 12",1,699.00,341.00,20.00,70.00,699.00,341.00,139.80000000,70.00,148.20000000
ORD00980,2026-03-28,Amazon,VV029,"VibeVastr Tee 29",1,999.00,448.00,18.00,65.00,999.00,448.00,179.82000000,65.00,306.18000000
ORD00981,2026-01-07,Amazon,VV022,"VibeVastr Tee 22",2,899.00,385.00,18.00,65.00,1798.00,770.00,323.64000000,130.00,574.36000000
ORD00982,2026-02-03,Meesho,VV010,"VibeVastr Tee 10",1,899.00,385.00,15.00,55.00,899.00,385.00,134.85000000,55.00,324.15000000
ORD00983,2026-03-27,Amazon,VV016,"VibeVastr Tee 16",3,799.00,287.00,18.00,65.00,2397.00,861.00,431.46000000,195.00,909.54000000
ORD00984,2026-01-20,Amazon,VV026,"VibeVastr Tee 26",3,899.00,275.00,18.00,65.00,2697.00,825.00,485.46000000,195.00,1191.54000000
ORD00985,2026-01-14,Meesho,VV011,"VibeVastr Tee 11",3,799.00,441.00,15.00,55.00,2397.00,1323.00,359.55000000,165.00,549.45000000
ORD00986,2026-06-30,Flipkart,VV029,"VibeVastr Tee 29",3,999.00,448.00,20.00,70.00,2997.00,1344.00,599.40000000,210.00,843.60000000
ORD00987,2026-06-28,Amazon,VV003,"VibeVastr Tee 3",3,999.00,284.00,18.00,65.00,2997.00,852.00,539.46000000,195.00,1410.54000000
ORD00988,2026-04-25,Meesho,VV026,"VibeVastr Tee 26",1,899.00,275.00,15.00,55.00,899.00,275.00,134.85000000,55.00,434.15000000
ORD00989,2026-03-06,Flipkart,VV014,"VibeVastr Tee 14",1,799.00,392.00,20.00,70.00,799.00,392.00,159.80000000,70.00,177.20000000
ORD00990,2026-05-27,Flipkart,VV023,"VibeVastr Tee 23",1,899.00,306.00,20.00,70.00,899.00,306.00,179.80000000,70.00,343.20000000
ORD00991,2026-04-14,Flipkart,VV011,"VibeVastr Tee 11",2,799.00,441.00,20.00,70.00,1598.00,882.00,319.60000000,140.00,256.40000000
ORD00992,2026-02-23,Flipkart,VV009,"VibeVastr Tee 9",2,899.00,267.00,20.00,70.00,1798.00,534.00,359.60000000,140.00,764.40000000
ORD00993,2026-02-06,Flipkart,VV008,"VibeVastr Tee 8",3,799.00,371.00,20.00,70.00,2397.00,1113.00,479.40000000,210.00,594.60000000
ORD00994,2026-06-08,Flipkart,VV022,"VibeVastr Tee 22",3,899.00,385.00,20.00,70.00,2697.00,1155.00,539.40000000,210.00,792.60000000
ORD00995,2026-06-11,Flipkart,VV002,"VibeVastr Tee 2",3,899.00,347.00,20.00,70.00,2697.00,1041.00,539.40000000,210.00,906.60000000
ORD00996,2026-03-16,Flipkart,VV024,"VibeVastr Tee 24",2,899.00,252.00,20.00,70.00,1798.00,504.00,359.60000000,140.00,794.40000000
ORD00997,2026-04-23,Flipkart,VV023,"VibeVastr Tee 23",2,899.00,306.00,20.00,70.00,1798.00,612.00,359.60000000,140.00,686.40000000
ORD00998,2026-03-10,Flipkart,VV005,"VibeVastr Tee 5",3,899.00,446.00,20.00,70.00,2697.00,1338.00,539.40000000,210.00,609.60000000
ORD00999,2026-02-11,Flipkart,VV011,"VibeVastr Tee 11",2,799.00,441.00,20.00,70.00,1598.00,882.00,319.60000000,140.00,256.40000000
ORD01000,2026-05-17,Meesho,VV017,"VibeVastr Tee 17",2,899.00,335.00,15.00,55.00,1798.00,670.00,269.70000000,110.00,748.30000000
